,link,nombre,puntuacion,ubicacion,barrio,lat,long,punto,Museos de arte,Lugares históricos,Interés arquitectonico,Museos especializados,Puntos emblemáticos y de interés,Campos y estadios,Museos de historia,Ruinas antiguas,Barrios,Iglesias y catedrales,Parques,Monumentos y estatuas,Teatros,Lugares religiosos,Fuentes,Zoos,Acuarios,Mercadillos,Jardines,Tranvías,Grandes almacenes,Bibliotecas,Paseos por zonas históricas,Ópera,Complejos deportivos,Cenas con espectáculo,Mercados de agricultores,Juegos de escape,Centros de juego y entretenimiento,Galerías de arte,Atracciones y actividades,Bares y discotecas,Teatros y actuaciones,Clases de cocina,Servicios ferroviarios,Sistemas de transporte público,Campos de tiro,Spas,Conciertos,Tiendas de regalos y especializadas,Discotecas y salas de baile,Vinotecas,Búsquedas del tesoro,Bares de karaoke,Visitas urbanas guiadas,Tours de varios días,Tours culturales,Tours cinematográficos y televisivos,Tours nocturnos,Visitas turísticas guiadas,Visitas guiadas a fábricas,Rutas fotográficas,Recorridos de compras,Paseos en globo,Taxis y lanzaderas,Recorridos por parajes naturales,Visitas arqueológicas guiadas,Excursiones de un día,Tours privados,Tours gastronómicos,Catas y visitas vinícolas guiadas,Tours en bicicleta,Alquiler de equipamiento,Tours en segway,Tours de patrimonio histórico,Rutas autoguiadas y alquileres,Recorridos a pie,Tours en autobús,Recorridos en motocicleta,Casinos,Centros comerciales,Edificios gubernamentales,Rutas ciclistas,Palacios de congresos,Cementerios,Centros cívicos,Sitios educativos,Áreas de recreo al aire libre,Bases o instalaciones militares,Cabarés,Campamentos deportivos,Outlets,Museos de ciencias,Universidades y escuelas,Baños árabes,Baños turcos,Gimnasios,Cines,Anticuarios,Ballet,Clubs de comedia,Bares gay,Bares de jazz,Bares de blues,Piano-bares,Cafeterías,Recorridos ferroviarios,Yoga y pilates,Cervecería,Estudios de pintura y cerámica,Buceo y esnórquel,Buceo entre tiburones,Recorridos submarinos,Nadar con delfines,Parajes naturales,Clases y talleres,Torres y miradores,Catas de cerveza y visitas guiadas,Servicios de autobús,Miradores,Museos para niños,Recorridos en barco,Bosques,Campos de golf,Centro de aguas termales,Rutas de senderismo,Adrenalina y Experiencias extremas,Granjas,Rutas de rápel y barranquismo,Escaladas guiadas,Acampadas y senderismo guiado,Recorridos en carruaje de caballos,Visitas guiadas a caballo,Tours,Puentes,Autobuses turísticos,Parques temáticos y de atracciones,Otras actividades al aire libre,Bodegas y viñedos,Recorridos aéreos,Parques nacionales,Eventos culturales,Centros de visitantes,Visitas a destilerías,Visitas guiadas por cafeterías y teterías,"Tours por bares, discotecas y pubs"
450,No disponible,Parque Casino de la Reina,3.0,"Calle de Embajadores, 68, 28012 Madrid España",Acacias,40.40620685,-3.703867955257142,POINT (-3.703867955257142 40.40620685),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,tel:%2B34%20914%2016%2090%2011,Teatro Pradillo,2.5,"Calle Pradillo 12, 28002 Madrid España",Barrio no encontrado,40.5771336,-4.012691991765917,POINT (-4.012691991765917 40.5771336),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,http://www.madrid.org/archivos/index.php/quienes-somos/conocenos/archivo-historico-de-protocolos,Archivo Histórico de Protocolos de Madrid,3.5,"Calle de Ramirez de Prado 3, 28045 Madrid España",Delicias,40.3994273,-3.6896341,POINT (-3.6896341 40.3994273),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,No disponible,Viviendas en Principe de Vergara,4.5,"Calle Alcala 121, 28009 Madrid España",Jerónimos,40.4206967,-3.6851451,POINT (-3.6851451 40.4206967),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,http://www.madrid.es/portal/site/munimadrid/menuitem.8b2184148b70b0aa7d245f019fc08a0c/?vgnextoid=ea0aef4d7f71c010VgnVCM1000000b205a0aRCRD&vgnextchannel=8db7566813946010VgnVCM100000dc0ca8c0RCRD,Museo de Farmacia Militar,3.0,"Calle Embajadores 75, 28012 Madrid España",Acacias,40.40318795,-3.700159411535115,POINT (-3.700159411535115 40.40318795),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,http://www.clubestudiantes.com/,Polideportivo Antonio Magariños,3.0,"Calle de Serrano 127, 28006 Madrid España",El Viso,40.4423821,-3.6863904334441706,POINT (-3.6863904334441706 40.4423821),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,http://www.sabrinaamrani.com/,Sabrina Amrani Gallery,3.5,"Calle Madera 23, 28004 Madrid España",Barrio no encontrado,40.0656242,-3.2438991,POINT (-3.2438991 40.0656242),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,No disponible,Antiguo Vestibulo De La Estacion Pacifico,4.0,"Avenida de la Ciudad de Barcelona 79, 28007 Madrid España",Pacífico,40.4013238,-3.6748372,POINT (-3.6748372 40.4013238),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,http://www2.uah.es/infraestructura/Campus%20Ciudad/pag%20capilla.htm,Capilla de San Ildefonso,4.5,"Capilla de San Ildefonso, Madrid",Barrio no encontrado,40.48248065,-3.36350234293648,POINT (-3.36350234293648 40.48248065),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,http://www.delimbo.com/art/delimbo-gallery-madrid-opening-show/,Delimbo Gallery,4.5,"Calle del Doctor Fourquet 30, 28012 Madrid España",Embajadores,40.4070217,-3.6995042,POINT (-3.6995042 40.4070217),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,http://sansebastiancarabanchel.archimadrid.es/,Iglesia de San Sebastián Martir,2.5,"Plaza de la Parroquia 1, 28025 Madrid España",Puerta Bonita,40.3800221,-3.741016445744605,POINT (-3.741016445744605 40.3800221),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,http://www.irfinearts.com/,Galería Ignacio Redondo,4.5,"Calle Serrano 120, 28006 Madrid España",El Viso,40.4526451,-3.6808674,POINT (-3.6808674 40.4526451),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,tel:%2B34%20910%2071%2009%2051,"Centro de Creación e Investigación Cultural ""La Tortuga""",4.0,"Calle Espada 6, 28012 Madrid España",Embajadores,40.4116648,-3.7046282,POINT (-3.7046282 40.4116648),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,http://www.galeria6mas1.com/,Galería 6mas1,4.0,"Calle Piamonte 21, 28004 Madrid España",Justicia,40.4230933,-3.6947094,POINT (-3.6947094 40.4230933),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,http://www.esmadrid.com/informacion-turistica/convento-madres-mercedarias-de-don-juan-de-alarcon,Convento Madres Mercedarias,4.0,"Calle de la Puebla 1, 28004 Madrid España",Universidad,40.4219838,-3.7022918,POINT (-3.7022918 40.4219838),0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,http://www.fundacionbancosantander.com/,Sala de Arte Santander,4.0,"Calle de Serrano 92, 28006 Madrid España",Castellana,40.4325324,-3.686561,POINT (-3.686561 40.4325324),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,tel:%2B34%20914%2048%2033%2046,Asociacion Cultural Torcal,3.0,"Calle de Santa Engracia 20, 28010 Madrid España",Trafalgar,40.4302235,-3.6964522,POINT (-3.6964522 40.4302235),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,http://www.casadosantapau.com/,Galería Casado Santapau,4.0,"Calle Piamonte 10, 28004 Madrid España",Justicia,40.4230578,-3.6953007,POINT (-3.6953007 40.4230578),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,tel:%2B34%20915%2026%2011%2073,El Montacargas,4.0,"Calle Antillon 19, 28011 Madrid España",Puerta del Angel,40.4120427,-3.7280208,POINT (-3.7280208 40.4120427),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,http://www.economicamatritense.com/,Real Sociedad Económica Matritense de Amigos del País,4.5,"Plaza de la Villa 2, 28005 Madrid España",Palacio,40.4152077,-3.710033020283975,POINT (-3.710033020283975 40.4152077),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,http://nsmerced.com/,Parroquia Nuestra Senora de la Merced,2.5,"Calle Corregidor Juan Francisco de Lujan 101, 28030 Madrid España",Fontarrón,40.40185435,-3.6450368293544737,POINT (-3.6450368293544737 40.40185435),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,No disponible,Monumento al General Cassola,3.5,"Paseo Moret 2, 28008 Madrid España",Argüelles,40.4340388,-3.7216644,POINT (-3.7216644 40.4340388),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,tel:%2B34%20915%2032%2064%2047,Teatro Estudio de Madrid,3.5,"Calle Cabeza 14, 28012 Madrid España",Embajadores,40.4117886,-3.702902803173452,POINT (-3.702902803173452 40.4117886),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Monumento Elena Fortún,3.0,"Monumento Elena Fortún, Madrid",Casa de Campo,40.4336263,-3.7272275,POINT (-3.7272275 40.4336263),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,http://biblioteca.ucm.es/historica,UCM: Biblioteca Histórica Marqués de Valdecilla,3.5,"Noviciado 3, 28015 Madrid España",Universidad,40.42546455,-3.7078976273463775,POINT (-3.7078976273463775 40.42546455),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,https://www.facebook.com/lagaleriasanildefonso/,La Galeria de San Ildefonso,3.5,"Calle de San Joaquin 7, 28004 Madrid España",Universidad,40.4244978,-3.7014857,POINT (-3.7014857 40.4244978),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,http://www.espaciolabruc.com/,Espacio Labruc,4.0,"Calle de La Palma 18, 28004 Madrid España",Universidad,40.4263067,-3.7037609,POINT (-3.7037609 40.4263067),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,http://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Parques-y-jardines/Patrimonio-Verde/Parques-en-Madrid/Parque-de-Juan-XXIII/?vgnextfmt=default&vgnextoid=c3376d01014be210VgnVCM2000000c205a0aRCRD&vgnextchannel=38bb1914e7d4e210VgnVCM1000000b205a0aRCRD,Parque juan XXIII,1.0,"Paseo de Juan XXIII 21, 28040 Madrid España",Ciudad Universitaria,40.4490106,-3.7165309,POINT (-3.7165309 40.4490106),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,http://www.arte10galeria.com/,Galería Arte 10,0.0,"Calle Sanchez Bustillo 7, 28012 Madrid España",Embajadores,40.4089421,-3.6933891,POINT (-3.6933891 40.4089421),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,https://www.tripadvisor.es/Restaurants-g187514-Madrid.html,Parroquia de Nuestra Senora de Madrid,3.0,"Parroquia de Nuestra Senora de Madrid, Madrid",Vista Alegre,40.38491435,-3.747939225376107,POINT (-3.747939225376107 40.38491435),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,https://www.tripadvisor.es/Attractions-g187514-Activities-c57-Madrid.html,Parque Peñuelas,2.0,"Parque Peñuelas, Madrid",Acacias,40.3999093,-3.7047984618505234,POINT (-3.7047984618505234 40.3999093),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,http://ccislamicomadrid.blogspot.com.co/,Centro Cultural Islámico de Madrid,3.0,"Calle de Salvador de Madariaga 4, 28027 Madrid España",San Pascual,40.439388,-3.6569569,POINT (-3.6569569 40.439388),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,No disponible,Plaza Del Rastrillo,3.0,"Plaza Del Rastrillo, 28004 Madrid España",Universidad,40.42532275000001,-3.703929107658808,POINT (-3.703929107658808 40.42532275000001),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
